date,nav,scheme_name,scheme_code
16-05-2014,17.70030,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
15-05-2014,17.29710,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
14-05-2014,17.38580,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
13-05-2014,17.36910,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
12-05-2014,17.08110,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
09-05-2014,16.77040,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
08-05-2014,16.34630,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
07-05-2014,16.30840,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
06-05-2014,16.43140,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
05-05-2014,16.40940,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
02-05-2014,16.40550,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
30-04-2014,16.44930,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
29-04-2014,16.49490,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
28-04-2014,16.64300,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
25-04-2014,16.66030,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
23-04-2014,16.75500,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
22-04-2014,16.69010,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
21-04-2014,16.65460,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
17-04-2014,16.50790,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
16-04-2014,16.28240,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
15-04-2014,16.47930,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
11-04-2014,16.56780,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
10-04-2014,16.67910,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
09-04-2014,16.63600,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
07-04-2014,16.41940,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
04-04-2014,16.42550,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
03-04-2014,16.50410,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
02-04-2014,16.57620,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
01-04-2014,16.39980,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
31-03-2014,16.43370,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
28-03-2014,16.29500,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
27-03-2014,16.10470,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
26-03-2014,16.02090,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
25-03-2014,16.01310,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
24-03-2014,15.96370,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
21-03-2014,15.80770,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
20-03-2014,15.76310,Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option,118632
